"player1","player2","wins1","wins2"
"Alexander Zverev","Roger Federer","4","3"
"Alexander Zverev","Alex Bolt","1","0"
"Alexander Zverev","Evgeny Donskoy","2","0"
"Alexander Zverev","Nicolas Mahut","1","1"
"Alexander Zverev","Marius Copil","0","1"
"Alexander Zverev","Steve Darcis","1","1"
"Alexander Zverev","Ernests Gulbis","1","1"
"Alexander Zverev","Paolo Lorenzi","1","0"
"Alexander Zverev","Ryan Harrison","1","0"
"Alexander Zverev","Mischa Zverev","1","0"
"Alexander Zverev","Lukas Rosol","1","1"
"Alexander Zverev","Tomas Berdych","2","3"
"Alexander Zverev","Leonardo Mayer","1","0"
"Alexander Zverev","David Ferrer","5","2"
"Alexander Zverev","Martin Klizan","1","0"
"Alexander Zverev","Thomas Fabbiano","1","0"
"Alexander Zverev","Hyeon Chung","1","2"
"Alexander Zverev","Marcos Baghdatis","1","0"
"Alexander Zverev","Marcel Granollers","1","1"
"Alexander Zverev","Juan Martin del Potro","0","2"
"Alexander Zverev","Dustin Brown","0","1"
"Alexander Zverev","Bradley Klahn","1","0"
"Alexander Zverev","Gilles Muller","1","1"
"Alexander Zverev","Julien Benneteau","2","0"
"Alexander Zverev","Thomaz Bellucci","1","0"
"Alexander Zverev","Mikhail Youzhny","2","0"
"Alexander Zverev","Peter Polansky","1","0"
"Alexander Zverev","Florian Mayer","0","1"
"Alexander Zverev","Stephane Robert","1","0"
"Alexander Zverev","Nicolas Almagro","1","0"
"Alexander Zverev","Paul Henri Mathieu","1","1"
"Alexander Zverev","Ivan Dodig","1","0"
"Alexander Zverev","Inigo Cervantes Huegun","0","1"
"Benjamin Becker","Alexander Zverev","0","1"
"Daniel Evans","Jan Lennard Struff","3","0"
"Daniel Evans","Taylor Fritz","2","1"
"Daniel Evans","John Isner","2","1"
"Daniel Evans","Hubert Hurkacz","1","1"
"Daniel Evans","Diego Schwartzman","0","2"
"Daniel Evans","Federico Delbonis","2","0"
"Daniel Evans","Stefanos Tsitsipas","0","4"
"Daniel Evans","Gael Monfils","0","2"
"Daniel Evans","Karen Khachanov","3","0"
"Daniel Evans","Marin Cilic","1","1"
"Daniel Evans","Tommy Paul","1","1"
"Daniel Evans","Mikael Ymer","0","1"
"Daniel Evans","Egor Gerasimov","1","0"
"Daniel Evans","Taro Daniel","1","0"
"Daniel Evans","Corentin Moutet","0","2"
"Daniel Evans","Thiago Monteiro","3","0"
"Daniel Evans","Steve Johnson","0","1"
"Daniel Evans","Rafael Nadal","0","3"
"Daniel Evans","Maxime Cressy","1","2"
"Daniel Evans","Grigor Dimitrov","2","2"
"Daniel Evans","Tallon Griekspoor","2","0"
"Daniel Evans","Ricardas Berankis","1","0"
"Daniel Evans","Alexei Popyrin","2","0"
"Daniel Evans","Mackenzie Mcdonald","1","0"
"Daniel Evans","Facundo Bagnis","1","0"
"Daniel Evans","Benjamin Bonzi","1","0"
"Daniel Evans","Aslan Karatsev","0","2"
"Daniel Evans","Reilly Opelka","0","1"
"Daniel Evans","Lorenzo Sonego","0","1"
"Daniel Evans","Brandon Nakashima","1","1"
"Daniel Evans","David Goffin","3","1"
"Daniel Evans","Miomir Kecmanovic","0","2"
"Daniel Evans","Pedro Martinez","1","0"
"Daniel Evans","Dusan Lajovic","2","0"
"Daniel Evans","Fabio Fognini","1","0"
"Daniel Evans","Oscar Otte","1","0"
"Daniel Evans","Alexander Bublik","1","3"
"Daniel Evans","Sebastian Korda","0","1"
"Daniel Evans","Carlos Alcaraz","0","1"
"Daniel Evans","John Millman","1","0"
"Daniel Evans","Radu Albot","4","1"
"Daniel Evans","Adrian Mannarino","4","1"
"Daniel Evans","Pablo Andujar","0","1"
"Daniel Evans","Philipp Kohlschreiber","1","0"
"Daniel Evans","Frances Tiafoe","2","3"
"Daniel Evans","Andrey Rublev","3","3"
"Daniel Evans","Alejandro Davidovich Fokina","1","1"
"Daniel Evans","Richard Gasquet","0","2"
"Daniel Evans","Juan Ignacio Londero","1","0"
"Daniel Evans","Jo-Wilfried Tsonga","0","1"
"Daniel Evans","Pierre Hugues Herbert","2","0"
"Daniel Evans","Joao Sousa","0","1"
"Daniel Evans","Jiri Vesely","1","1"
"Daniel Evans","Lorenzo Musetti","0","2"
"Daniel Evans","Federico Coria","1","0"
"Daniel Evans","Fernando Verdasco","0","1"
"Daniel Evans","Francisco Cerundolo","1","0"
"Daniel Evans","Cameron Norrie","0","2"
"Daniel Evans","Marcos Giron","2","1"
"Daniel Evans","Vasek Pospisil","0","1"
"Daniel Evans","Jack Sock","0","1"
"Daniel Evans","Liam Broady","1","0"
"Daniel Evans","Andreas Seppi","1","0"
"Daniel Evans","Jurij Rodionov","1","0"
"Daniel Evans","Kevin Anderson","1","0"
"Daniel Evans","Yoshihito Nishioka","0","6"
"Daniel Evans","Denis Istomin","1","0"
"Daniel Evans","Nikoloz Basilashvili","1","1"
"Daniel Evans","Lucas Pouille","2","0"
"Daniel Evans","Peter Gojowczyk","1","0"
"Daniel Evans","Novak Djokovic","1","0"
"Daniel Evans","Thiago Seyboth Wild","1","0"
"Daniel Evans","Lloyd Harris","1","0"
"Daniel Evans","Borna Coric","1","0"
"Daniel Evans","Pablo Cuevas","0","1"
"Daniel Evans","Malek Jaziri","1","0"
"Daniel Evans","Aljaz Bedene","1","0"
"Daniel Evans","Stan Wawrinka","0","5"
"Daniel Evans","Jason Kubler","0","1"
"Daniel Evans","Dominic Thiem","1","1"
"Daniel Evans","James Duckworth","1","0"
"Daniel Evans","Kyle Edmund","1","2"
"Daniel Evans","Robin Haase","0","2"
"Daniel Evans","Jeremy Chardy","3","1"
"Daniel Evans","Kei Nishikori","1","3"
"Daniel Evans","Feliciano Lopez","1","1"
"Daniel Evans","Jason Jung","1","0"
"Daniel Evans","Ernesto Escobedo","0","1"
"Daniel Evans","Milos Raonic","0","1"
"Daniel Evans","Salvatore Caruso","1","0"
"Daniel Evans","Roger Federer","0","4"
"Daniel Evans","Bernard Tomic","2","0"
"Daniel Evans","Pedro Sousa","1","0"
"Daniel Evans","Andrey Kuznetsov","1","0"
"Daniel Evans","Mischa Zverev","1","0"
"Daniel Evans","Leonardo Mayer","0","1"
"Daniel Evans","Marcel Granollers","1","0"
"Daniel Evans","Dustin Brown","2","0"
"Daniel Evans","Alexandr Dolgopolov","1","0"
"Daniel Evans","Gilles Muller","0","1"
"Daniel Evans","Julien Benneteau","1","0"
"Daniel Evans","Gastao Elias","1","0"
"Daniel Evans","Paul Henri Mathieu","0","1"
"Daniel Evans","Rajeev Ram","1","0"
"Daniel Evans","Tommy Robredo","0","1"
"Daniel Evans","Benjamin Becker","1","0"
"Jan Lennard Struff","Taylor Fritz","1","1"
"Jan Lennard Struff","John Isner","1","3"
"Jan Lennard Struff","Hubert Hurkacz","1","0"
"Jan Lennard Struff","Kamil Majchrzak","1","0"
"Jan Lennard Struff","Diego Schwartzman","1","2"
"Jan Lennard Struff","Federico Delbonis","0","1"
"Jan Lennard Struff","Stefanos Tsitsipas","2","3"
"Jan Lennard Struff","Gael Monfils","0","1"
"Jan Lennard Struff","Karen Khachanov","1","3"
"Jan Lennard Struff","Marin Cilic","2","1"
"Jan Lennard Struff","Tommy Paul","0","2"
"Jan Lennard Struff","Mikael Ymer","0","2"
"Jan Lennard Struff","Laslo Djere","2","1"
"Jan Lennard Struff","Egor Gerasimov","1","0"
"Jan Lennard Struff","Taro Daniel","1","1"
"Jan Lennard Struff","Soon Woo Kwon","1","0"
"Jan Lennard Struff","Corentin Moutet","0","1"
"Jan Lennard Struff","Thiago Monteiro","2","2"
"Jan Lennard Struff","Gianluca Mager","1","0"
"Jan Lennard Struff","Steve Johnson","0","1"
"Jan Lennard Struff","Rafael Nadal","0","1"
"Jan Lennard Struff","Grigor Dimitrov","2","2"
"Jan Lennard Struff","Tallon Griekspoor","0","1"
"Jan Lennard Struff","Botic Van De Zandschulp","0","1"
"Jan Lennard Struff","Ricardas Berankis","2","1"
"Jan Lennard Struff","Alexei Popyrin","0","1"
"Jan Lennard Struff","Jordan Thompson","0","1"
"Jan Lennard Struff","Facundo Bagnis","1","0"
"Jan Lennard Struff","Henri Laaksonen","1","0"
"Jan Lennard Struff","Marton Fucsovics","0","1"
"Jan Lennard Struff","Benjamin Bonzi","1","0"
"Jan Lennard Struff","Reilly Opelka","0","1"
"Jan Lennard Struff","Lorenzo Sonego","0","1"
"Jan Lennard Struff","David Goffin","2","3"
"Jan Lennard Struff","Miomir Kecmanovic","2","0"
"Jan Lennard Struff","Pedro Martinez","1","1"
"Jan Lennard Struff","Dusan Lajovic","2","0"
"Jan Lennard Struff","Fabio Fognini","1","2"
"Jan Lennard Struff","Oscar Otte","0","1"
"Jan Lennard Struff","Alexander Bublik","2","0"
"Jan Lennard Struff","Carlos Alcaraz","1","1"
"Jan Lennard Struff","John Millman","2","2"
"Jan Lennard Struff","Radu Albot","2","0"
"Jan Lennard Struff","Dominik Koepfer","1","1"
"Jan Lennard Struff","Adrian Mannarino","0","1"
"Jan Lennard Struff","Philipp Kohlschreiber","0","1"
"Jan Lennard Struff","Frances Tiafoe","1","1"
"Jan Lennard Struff","Benoit Paire","1","0"
"Jan Lennard Struff","Andrey Rublev","2","2"
"Jan Lennard Struff","Norbert Gombos","1","0"
"Jan Lennard Struff","Christopher Oconnell","0","1"
"Jan Lennard Struff","Richard Gasquet","0","2"
"Jan Lennard Struff","Nick Kyrgios","1","2"
"Jan Lennard Struff","Albert Ramos","2","1"
"Jan Lennard Struff","Daniel Elahi Galan","1","0"
"Jan Lennard Struff","Damir Dzumhur","0","2"
"Jan Lennard Struff","Jo-Wilfried Tsonga","2","2"
"Jan Lennard Struff","Pierre Hugues Herbert","1","1"
"Jan Lennard Struff","Gilles Simon","2","1"
"Jan Lennard Struff","Joao Sousa","2","0"
"Jan Lennard Struff","Stefano Travaglia","1","0"
"Jan Lennard Struff","Daniel Altmaier","0","1"
"Jan Lennard Struff","Lorenzo Musetti","0","1"
"Jan Lennard Struff","Federico Coria","0","1"
"Jan Lennard Struff","Cameron Norrie","1","1"
"Jan Lennard Struff","Ilya Ivashka","2","2"
"Jan Lennard Struff","Marcos Giron","1","1"
"Jan Lennard Struff","Vasek Pospisil","1","1"
"Jan Lennard Struff","Liam Broady","1","0"
"Jan Lennard Struff","Andreas Seppi","2","0"
"Jan Lennard Struff","Kevin Anderson","1","0"
"Jan Lennard Struff","Yoshihito Nishioka","1","1"
"Jan Lennard Struff","Cedrik Marcel Stebe","0","1"
"Jan Lennard Struff","Denis Istomin","0","1"
"Jan Lennard Struff","Nikoloz Basilashvili","2","3"
"Jan Lennard Struff","Lucas Pouille","1","3"
"Jan Lennard Struff","Peter Gojowczyk","0","1"
"Jan Lennard Struff","Novak Djokovic","0","7"
"Jan Lennard Struff","Hugo Dellien","1","0"
"Jan Lennard Struff","Lloyd Harris","0","1"
"Jan Lennard Struff","Sam Querrey","0","1"
"Jan Lennard Struff","Mikhail Kukushkin","1","1"
"Jan Lennard Struff","Borna Coric","3","2"
"Jan Lennard Struff","Michael Mmoh","1","0"
"Jan Lennard Struff","Pablo Cuevas","2","0"
"Jan Lennard Struff","Aljaz Bedene","2","0"
"Jan Lennard Struff","Stan Wawrinka","1","0"
"Jan Lennard Struff","Marco Cecchinato","2","1"
"Jan Lennard Struff","Gregoire Barrere","1","0"
"Jan Lennard Struff","Dennis Novak","1","0"
"Jan Lennard Struff","Dominic Thiem","0","3"
"Jan Lennard Struff","James Duckworth","1","0"
"Jan Lennard Struff","Max Purcell","1","0"
"Jan Lennard Struff","Nicolas Jarry","0","1"
"Jan Lennard Struff","Kyle Edmund","0","1"
"Jan Lennard Struff","Jeremy Chardy","2","2"
"Jan Lennard Struff","Kei Nishikori","0","1"
"Jan Lennard Struff","Feliciano Lopez","1","0"
"Jan Lennard Struff","Viktor Troicki","0","1"
"Jan Lennard Struff","Yuichi Sugita","1","1"
"Jan Lennard Struff","Ivo Karlovic","2","0"
"Jan Lennard Struff","Milos Raonic","2","2"
"Jan Lennard Struff","Salvatore Caruso","1","0"
"Jan Lennard Struff","Illya Marchenko","1","0"
"Jan Lennard Struff","Andrej Martin","1","0"
"Jan Lennard Struff","Roger Federer","0","4"
"Jan Lennard Struff","Matthew Ebden","0","1"
"Jan Lennard Struff","Lukas Lacko","1","0"
"Jan Lennard Struff","Alex Bolt","0","1"
"Jan Lennard Struff","Bernard Tomic","1","0"
"Jan Lennard Struff","Evgeny Donskoy","2","1"
"Jan Lennard Struff","Nicolas Mahut","1","0"
"Jan Lennard Struff","Pedro Sousa","0","1"
"Jan Lennard Struff","Ruben Bemelmans","0","1"
"Jan Lennard Struff","Marius Copil","2","1"
"Jan Lennard Struff","Paolo Lorenzi","0","1"
"Jan Lennard Struff","Andrey Kuznetsov","0","1"
"Jan Lennard Struff","Mischa Zverev","1","1"
"Jan Lennard Struff","Tomas Berdych","1","1"
"Jan Lennard Struff","Leonardo Mayer","1","1"
"Jan Lennard Struff","Thomas Fabbiano","1","0"
"Jan Lennard Struff","Marcos Baghdatis","1","0"
"Jan Lennard Struff","Yannick Maden","1","0"
"Jan Lennard Struff","Juan Martin del Potro","0","2"
"Jan Lennard Struff","Santiago Giraldo","1","0"
"Jan Lennard Struff","Tim Smyczek","1","0"
"Jan Lennard Struff","Alexandr Dolgopolov","0","1"
"Jan Lennard Struff","Julien Benneteau","1","0"
"Jan Lennard Struff","Thomaz Bellucci","0","1"
"Jan Lennard Struff","Mikhail Youzhny","1","0"
"Jan Lennard Struff","Donald Young","0","1"
"Jan Lennard Struff","Tommy Robredo","1","0"
"Tommy Haas","Jan Lennard Struff","0","2"
"Taylor Fritz","John Isner","2","3"
"Taylor Fritz","Hubert Hurkacz","1","1"
"Taylor Fritz","Kamil Majchrzak","1","0"
"Taylor Fritz","Diego Schwartzman","1","2"
"Taylor Fritz","Stefanos Tsitsipas","0","3"
"Taylor Fritz","Gael Monfils","1","0"
"Taylor Fritz","Karen Khachanov","0","2"
"Taylor Fritz","Thanasi Kokkinakis","1","1"
"Taylor Fritz","Marin Cilic","2","1"
"Taylor Fritz","Tommy Paul","2","1"
"Taylor Fritz","Laslo Djere","1","0"
"Taylor Fritz","Egor Gerasimov","1","0"
"Taylor Fritz","Thiago Monteiro","1","0"
"Taylor Fritz","Steve Johnson","4","2"
"Taylor Fritz","Rafael Nadal","2","2"
"Taylor Fritz","Maxime Cressy","1","0"
"Taylor Fritz","Emil Ruusuvuori","1","0"
"Taylor Fritz","Grigor Dimitrov","1","0"
"Taylor Fritz","Tallon Griekspoor","1","0"
"Taylor Fritz","Alex Molcan","1","0"
"Taylor Fritz","Botic Van De Zandschulp","0","1"
"Taylor Fritz","Jaume Munar","1","0"
"Taylor Fritz","Ricardas Berankis","1","0"
"Taylor Fritz","Alexei Popyrin","1","0"
"Taylor Fritz","Mackenzie Mcdonald","0","1"
"Taylor Fritz","Henri Laaksonen","1","0"
"Taylor Fritz","Andy Murray","1","0"
"Taylor Fritz","Reilly Opelka","5","1"
"Taylor Fritz","Lorenzo Sonego","3","2"
"Taylor Fritz","Brandon Nakashima","2","0"
"Taylor Fritz","David Goffin","1","1"
"Taylor Fritz","Miomir Kecmanovic","2","1"
"Taylor Fritz","Sebastian Baez","1","0"
"Taylor Fritz","Dusan Lajovic","0","1"
"Taylor Fritz","Fabio Fognini","1","1"
"Taylor Fritz","Denis Kudla","0","2"
"Taylor Fritz","Alexander Bublik","2","3"
"Taylor Fritz","Sebastian Korda","1","0"
"Taylor Fritz","John Millman","2","0"
"Taylor Fritz","Radu Albot","2","0"
"Taylor Fritz","Dominik Koepfer","2","1"
"Taylor Fritz","Adrian Mannarino","1","2"
"Taylor Fritz","Philipp Kohlschreiber","0","1"
"Taylor Fritz","Frances Tiafoe","5","1"
"Taylor Fritz","Benoit Paire","1","2"
"Taylor Fritz","Andrey Rublev","4","2"
"Taylor Fritz","Alejandro Davidovich Fokina","1","2"
"Taylor Fritz","Richard Gasquet","1","1"
"Taylor Fritz","Nick Kyrgios","2","0"
"Taylor Fritz","Albert Ramos","2","2"
"Taylor Fritz","Jo-Wilfried Tsonga","1","0"
"Taylor Fritz","Pierre Hugues Herbert","0","1"
"Taylor Fritz","Gilles Simon","1","2"
"Taylor Fritz","Joao Sousa","1","0"
"Taylor Fritz","Stefano Travaglia","0","2"
"Taylor Fritz","Jiri Vesely","1","0"
"Taylor Fritz","Lorenzo Musetti","2","0"
"Taylor Fritz","Bernabe Zapata Miralles","0","1"
"Taylor Fritz","Federico Coria","1","0"
"Taylor Fritz","Fernando Verdasco","2","1"
"Taylor Fritz","Cameron Norrie","6","5"
"Taylor Fritz","Jenson Brooksby","0","1"
"Taylor Fritz","Marcos Giron","1","1"
"Taylor Fritz","Jack Sock","3","2"
"Taylor Fritz","Jurij Rodionov","1","0"
"Taylor Fritz","Kevin Anderson","1","0"
"Taylor Fritz","Yoshihito Nishioka","1","3"
"Taylor Fritz","Nikoloz Basilashvili","2","2"
"Taylor Fritz","Novak Djokovic","0","6"
"Taylor Fritz","Lloyd Harris","1","1"
"Taylor Fritz","Christopher Eubanks","0","1"
"Taylor Fritz","Sam Querrey","3","2"
"Taylor Fritz","Mikhail Kukushkin","3","0"
"Taylor Fritz","Jack Draper","0","1"
"Taylor Fritz","Borna Coric","0","4"
"Taylor Fritz","Michael Mmoh","1","0"
"Taylor Fritz","Pablo Cuevas","0","1"
"Taylor Fritz","Malek Jaziri","2","1"
"Taylor Fritz","Aljaz Bedene","1","1"
"Taylor Fritz","Stan Wawrinka","0","2"
"Taylor Fritz","Jason Kubler","2","0"
"Taylor Fritz","Maximilian Marterer","1","1"
"Taylor Fritz","Dominic Thiem","1","3"
"Taylor Fritz","James Duckworth","1","1"
"Taylor Fritz","Chun Hsin Tseng","1","0"
"Taylor Fritz","Kyle Edmund","2","0"
"Taylor Fritz","Robin Haase","1","0"
"Taylor Fritz","Viktor Durasovic","1","0"
"Taylor Fritz","Ramkumar Ramanathan","1","0"
"Taylor Fritz","Jeremy Chardy","1","1"
"Taylor Fritz","Kei Nishikori","0","3"
"Taylor Fritz","Guido Pella","2","1"
"Taylor Fritz","Feliciano Lopez","0","1"
"Taylor Fritz","Yuichi Sugita","1","1"
"Taylor Fritz","Ivo Karlovic","0","1"
"Taylor Fritz","Bjorn Fratangelo","1","0"
"Taylor Fritz","Yen Hsun Lu","1","0"
"Taylor Fritz","Salvatore Caruso","1","0"
"Taylor Fritz","Illya Marchenko","2","0"
"Taylor Fritz","Andrej Martin","1","0"
"Taylor Fritz","Roger Federer","0","2"
"Taylor Fritz","Matthew Ebden","1","1"
"Taylor Fritz","Bernard Tomic","1","0"
"Taylor Fritz","Evgeny Donskoy","1","0"
"Taylor Fritz","Prajnesh Gunneswaran","1","0"
"Taylor Fritz","Marius Copil","1","1"
"Taylor Fritz","Paolo Lorenzi","1","0"
"Taylor Fritz","Ryan Harrison","1","0"
"Taylor Fritz","Mischa Zverev","1","1"
"Taylor Fritz","Tomas Berdych","1","0"
"Taylor Fritz","Simone Bolelli","1","0"
"Taylor Fritz","David Ferrer","0","1"
"Taylor Fritz","Guido Andreozzi","0","1"
"Taylor Fritz","Hyeon Chung","0","2"
"Taylor Fritz","Marcos Baghdatis","1","0"
"Taylor Fritz","Marcel Granollers","0","1"
"Taylor Fritz","Jared Donaldson","0","1"
"Taylor Fritz","Tim Smyczek","1","1"
"Taylor Fritz","Di Wu","1","0"
"Taylor Fritz","Gilles Muller","0","1"
"Taylor Fritz","Dudi Sela","1","0"
"Taylor Fritz","Victor Estrella","1","0"
"Taylor Fritz","Mikhail Youzhny","1","1"
"Taylor Fritz","Donald Young","0","1"
"Taylor Fritz","Stephane Robert","1","0"
"Taylor Fritz","Juan Monaco","0","1"
"Taylor Fritz","Benjamin Becker","1","0"
"John Isner","Hubert Hurkacz","3","0"
"John Isner","Kamil Majchrzak","1","0"
"John Isner","Diego Schwartzman","2","0"
"John Isner","Federico Delbonis","1","0"
"John Isner","Stefanos Tsitsipas","2","5"
"John Isner","Gael Monfils","2","3"
"John Isner","Karen Khachanov","0","4"
"John Isner","Thanasi Kokkinakis","0","1"
"John Isner","Marin Cilic","3","4"
"John Isner","Tommy Paul","2","0"
"John Isner","Egor Gerasimov","0","1"
"John Isner","Thiago Monteiro","2","0"
"John Isner","Steve Johnson","1","5"
"John Isner","Rafael Nadal","1","2"
"John Isner","Maxime Cressy","0","2"
"John Isner","Grigor Dimitrov","1","2"
"John Isner","Alexei Popyrin","1","0"
"John Isner","Jordan Thompson","3","1"
"John Isner","Mackenzie Mcdonald","1","0"
"John Isner","Henri Laaksonen","2","0"
"John Isner","Benjamin Bonzi","2","0"
"John Isner","Andy Murray","1","3"
"John Isner","Reilly Opelka","1","5"
"John Isner","Lorenzo Sonego","1","0"
"John Isner","Brandon Nakashima","1","2"
"John Isner","Miomir Kecmanovic","1","0"
"John Isner","Dusan Lajovic","5","1"
"John Isner","Fabio Fognini","1","1"
"John Isner","Denis Kudla","1","0"
"John Isner","Oscar Otte","1","0"
"John Isner","Alexander Bublik","1","0"
"John Isner","Sebastian Korda","1","2"
"John Isner","John Millman","3","0"
"John Isner","Radu Albot","3","1"
"John Isner","Adrian Mannarino","4","0"
"John Isner","Philipp Kohlschreiber","0","1"
"John Isner","Frances Tiafoe","3","0"
"John Isner","Benoit Paire","0","2"
"John Isner","Andrey Rublev","2","1"
"John Isner","Alejandro Davidovich Fokina","1","0"
"John Isner","Christopher Oconnell","1","0"
"John Isner","Richard Gasquet","0","1"
"John Isner","Nick Kyrgios","0","3"
"John Isner","Albert Ramos","2","1"
"John Isner","Daniel Elahi Galan","0","1"
"John Isner","Jo-Wilfried Tsonga","0","1"
"John Isner","Pierre Hugues Herbert","3","0"
"John Isner","Jiri Vesely","1","0"
"John Isner","Bernabe Zapata Miralles","0","1"
"John Isner","Quentin Halys","1","0"
"John Isner","Fernando Verdasco","1","0"
"John Isner","Francisco Cerundolo","1","0"
"John Isner","Cameron Norrie","2","3"
"John Isner","Jenson Brooksby","0","1"
"John Isner","Marcos Giron","1","0"
"John Isner","Vasek Pospisil","2","0"
"John Isner","Jack Sock","2","1"
"John Isner","Andreas Seppi","1","0"
"John Isner","Kevin Anderson","1","1"
"John Isner","Yoshihito Nishioka","2","1"
"John Isner","Lucas Pouille","1","0"
"John Isner","Hugo Gaston","0","1"
"John Isner","Holger Rune","0","1"
"John Isner","Peter Gojowczyk","1","1"
"John Isner","J J Wolf","1","0"
"John Isner","Novak Djokovic","0","2"
"John Isner","Sam Querrey","4","1"
"John Isner","Mikhail Kukushkin","2","1"
"John Isner","Borna Coric","1","1"
"John Isner","Pablo Cuevas","1","0"
"John Isner","Malek Jaziri","2","0"
"John Isner","Stan Wawrinka","1","1"
"John Isner","Gregoire Barrere","1","0"
"John Isner","Dominic Thiem","0","2"
"John Isner","James Duckworth","1","0"
"John Isner","Nicolas Jarry","1","0"
"John Isner","Kyle Edmund","3","1"
"John Isner","Kei Nishikori","0","1"
"John Isner","Guido Pella","1","1"
"John Isner","Feliciano Lopez","2","0"
"John Isner","Viktor Troicki","1","1"
"John Isner","Tennys Sandgren","2","0"
"John Isner","Bjorn Fratangelo","1","0"
"John Isner","Ernesto Escobedo","0","1"
"John Isner","Milos Raonic","2","1"
"John Isner","Salvatore Caruso","1","0"
"John Isner","Roger Federer","0","3"
"John Isner","Matthew Ebden","3","1"
"John Isner","Lukas Lacko","2","0"
"John Isner","Alex Bolt","1","0"
"John Isner","Bernard Tomic","2","0"
"John Isner","Evgeny Donskoy","1","0"
"John Isner","Ruben Bemelmans","1","0"
"John Isner","Steve Darcis","1","0"
"John Isner","Ernests Gulbis","0","1"
"John Isner","Paolo Lorenzi","1","0"
"John Isner","Noah Rubin","1","1"
"John Isner","Ryan Harrison","3","2"
"John Isner","Andrey Kuznetsov","1","0"
"John Isner","Mischa Zverev","3","3"
"John Isner","Lukas Rosol","0","1"
"John Isner","Guillermo Garcia Lopez","1","0"
"John Isner","Leonardo Mayer","2","0"
"John Isner","David Ferrer","1","1"
"John Isner","Hyeon Chung","3","1"
"John Isner","Marcos Baghdatis","2","0"
